Part number;Size;Colour;Barcode;File name;Short description;Long description;RRP;VAT;Trade;Box Qty;Brand;Search 1;Search 2;Cat A;Cat B;Cat C;Year;Item group;Retail group;Product group;Net price 440056;Net price 450141;Net price 411578
"610000084";OSO;Black;"4718905894209";;CONTROL BLAST 0;;14.99;20,00;12.49;1;Giant;CO2 pump;;Gear;Service Gear;Men's;2022;253D;DG;16contblast0;8,12;6,25;6,25
"610000100";OSO;Black;"4718905894384";;GIANT QUICK FIX COMBO KIT WITH CO2 INFLATOR;;44.99;20,00;10;1;Giant;Pump combo kit & patch;;Gear;Service Gear;Men's;2022;253F;DG;;10,00;10,00;10,00
"610000102";OSO;Black;"4718905894407";;LIV QUICK FIX COMBO KIT WITH CO2 INFLATOR;;44.99;20,00;10;1;Liv;Pump combo kit & patch;;Gear;Service Gear;Women's;2022;253F;DG;;10,00;10,00;10,00
"610000106";w/o cart;Silver Grey;"4718905894445";;LIV CONTROL BLAST 0;;14.99;20,00;12.49;1;Liv;CO2 pump;;Gear;Service Gear;Women's;2022;253D;DG;16livcontblast0;8,12;6,25;6,25
"610000111";OSO;Black;"4718905776611";;CONTROL BLAST CAN;;24.99;20,00;20.83;1;Giant;CO2 pump;;Gear;Service Gear;Men's;2022;253D;DG;16contcan;13,54;10,42;10,42
"610000112";OSO;Silver Grey;"4718905776628";;LIV CONTROL BLAST CAN;;24.99;20,00;20.83;1;Liv;CO2 pump;;Gear;Service Gear;Women's;2022;253D;DG;16livcontcan;13,54;10,42;10,42
"610000182";;;"4713250049953";;Control Go HV  Hybrid Mini pump BLACK;;39.99;20,00;33.33;1;Giant;Mini pump;;Gear;Service Gear;Men's;2023;253B;DG;;21,66;16,67;16,67
"120000033";OSO;Black;"4718905867869";;GIANT CONTACT CITY+ UNISEX;;37.99;20,00;31.66;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;15contactcityplus;20,58;15,83;15,83
"120000035";OSO;Black;"4718905867883";;GIANT CONNECT CITY UNISEX;;28.99;20,00;24.16;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;15connectcity;15,70;12,08;12,08
"120000036";OSO;Black;"4718905867890";;LIV Contact Comfort +;;37.99;20,00;31.66;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;15livcontactcomfplus;20,58;15,83;15,83
"120000038";OSO;Black;"4718905867913";;LIV Connect Comfort +;;32.99;20,00;27.49;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;15livconnectcomfplus;17,87;13,75;13,75
"120000129";Forward;Black;"4713250808192";;GIANT CONTACT COMFORT FORWARD-BLK/BLK;;34.99;20,00;9;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;;9,00;9,00;9,00
"120000130";Neutral;Black;"4713250808208";;GIANT CONTACT COMFORT NEUTRAL-BLK/BLK;;34.99;20,00;9;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;18ComfortNeutral;9,00;9,00;9,00
"120000131";Upright;Black;"4713250808215";;GIANT CONTACT COMFORT UPRIGHT-BLK/BLK;;34.99;20,00;9;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;;9,00;9,00;9,00
"120000132";Forward;Black;"4713250808222";;LIV CONTACT COMFORT FORWARD-BLK;;34.99;20,00;9;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;;9,00;9,00;9,00
"120000133";Upright;Black;"4713250808239";;LIV CONTACT COMFORT UPRIGHT-BLK;;34.99;20,00;9;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;;9,00;9,00;9,00
"120000177";OSO;Black;"4713250007557";;Giant Fleet SLR;;129.99;20,00;108.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;21fleetslr;70,41;54,17;54,17
"120000180";OSO;Black;"4713250007588";;Giant Fleet SL;;69.99;20,00;58.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;21fleetsl;37,91;29,17;29,17
"120000182";OSO;Black;"4713250007601";;Giant Approach;;39.99;20,00;33.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;21approach;21,66;16,67;16,67
"120000184";OSO;Black;"4713250007625";;Liv Alacra SLR;;129.99;20,00;108.33;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;21alacraslr;70,41;54,17;54,17
"120000186";OSO;Black;"4713250007649";;Liv Alacra SL;;69.99;20,00;58.33;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;21alacrasl;37,91;29,17;29,17
"120000187";OSO;Black;"4713250007656";;Liv Approach;;39.99;20,00;33.33;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;21livapproach;21,66;16,67;16,67
"120000188";OSO;Black;"4713250007663";;Giant Romero SL;;69.99;20,00;58.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;21romerosl;37,91;29,17;29,17
"120000189";OSO;Black;"4713250007670";;Giant Romero;;39.99;20,00;33.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;21romero;21,66;16,67;16,67
"120000191";OSO;Black;"4713250007694";;Liv Sylvia;;39.99;20,00;33.33;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;21sylvia;21,66;16,67;16,67
"120000195";OSO;Black;"4713250013183";;GIANT APPROACH SL SADDLE;;69.99;20,00;58.33;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;20giantapproachSL;37,91;29,17;29,17
"120000196";OSO;Black;"4713250013190";;LIV APPROACH SL SADDLE;;69.99;20,00;58.33;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;20livapproachSL;37,91;29,17;29,17
"120000197";;;"4713250013794";;KID PAD OF PAKYAK E+;;59.99;20,00;30;1;Momentum;Saddle;;Gear;Component-S;;2022;153A;;kidpadpakyak;30,00;30,00;30,00
"120000199";OSO;Black;"4713250023939";;MMT-SR LOOKIN 3D RELAXED (SADDLE);;64.99;20,00;37.91;1;Momentum;Saddle;;Gear;Component-S;;2022;153A;;23mmtsaddle;37,91;37,91;37,91
"120000200";OSO;Black;"4713250029993";;GIANT ERGOCONTACT SADDLE;;34.99;20,00;29.16;1;Giant;Saddle;;Gear;Component-S;;2022;153A;;22giantergosaddle;18,95;14,58;14,58
"120000201";OSO;Black;"4713250030005";;LIV ERGOCONTACT SADDLE;;34.99;20,00;29.16;1;Liv;Saddle;;Gear;Component-S;Women's;2022;153A;;22livergosaddle;18,95;14,58;14,58
"120000204";;;"4713250044811";;GIANT CONTACT SL TRI SADDLE;;89.99;20,00;74.99;1;Giant;Saddle;;Gear;Component-S;;2023;153A;;23contacttrisaddle;48,74;37,50;37,50
"120000205";;;"4713250044828";;GIANT ERGOCONTACT TRAIL SADDLE;;39.99;20,00;33.33;1;Giant;Saddle;;Gear;Component-S;;2023;153A;;23gergocontactsaddle;21,66;16,67;16,67
"120000206";;;"4713250044835";;LIV ERGOCONTACT TRAIL SADDLE;;39.99;20,00;33.33;1;Liv;Saddle;;Gear;Component-S;Women's;2023;153A;;23lergocontactsaddle;21,66;16,67;16,67
"120000209";;Black;"4713250067469";;GIANT GRIT SL SADDLE BLACK;;69.99;20,00;58.32;1;GIANT;Saddle;;Gear;Component-S;;2024;153A;;;37,91;29,16;29,16
"120000210";;Black;"4713250067476";;GIANT GRIT SADDLE BLACK;;39.99;20,00;33.32;1;GIANT;Saddle;;Gear;Component-S;;2024;153A;;;21,66;16,66;16,66
"120000216";;;"4713250069128";;CADEX AMP 3D SADDLE;;349.99;20,00;291.66;1;CADEX;Saddle;;Gear;Component-S;;2024;153A;;;204,16;160,41;160,41
"150000039";30.9X400MM;Black;"4718905868859";;GIANT CONNECT SEATPOST 30.9MMX400MM;;22.99;20,00;19.16;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;15connectpost;12,45;9,58;9,58
"150000040";27.2X400M;Black;"4718905868866";;GIANT CONNECT SEATPOST 27.2MMX400MM;;22.99;20,00;19.16;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;15connectpost;12,45;9,58;9,58
"150000048";OSO;Black;"4718905877561";;SIDE CLAMP SET FOR CONTACT SWITCH SEATPOST for 9MM rail;;16.99;20,00;9.2;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;;9,20;9,20;9,20
"150000049";OSO;Black;"4718905877608";;INTERNAL BATTERY HOLDER SET FOR DI2;;9.99;20,00;5.41;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;16internaldi2;5,41;5,41;5,41
"150000053";34.9;Black;"4718905902195";;INTERGRATED RACK MOUNT D-FUSE SEAT COLLAR, BLACK;;9.99;20,00;5.41;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;16dfusecollar;5,41;5,41;5,41
"150000060";OSO;Black;"4718905912118";;MY16+ TCR ADVANCED SL ISP SPACER;;14.99;20,00;8.12;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;;8,12;8,12;8,12
"150000065";OSO;Black;"4718905775775";;MY16+ VARIANT SEATPOST;;124.99;20,00;104.16;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;Variantseatpost;72,91;57,29;57,29
"150000067";350mm;Black;"4713250810157";;Giant Contact Switch 350mm/100;;134.99;20,00;112.49;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;18SwitchSeatpost;73,12;56,25;56,25
"150000068";395MM;Black;"4713250810164";;Giant Contact Switch 395mm/125;;134.99;20,00;112.49;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;18SwitchSeatpost;73,12;56,25;56,25
"150000069";440MM;Black;"4713250810171";;Giant Contact Switch 440mm/150;;134.99;20,00;112.49;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;18SwitchSeatpost;73,12;56,25;56,25
"150000073";1x Lever;Black;"4713250810300";;SWITCH SEATPOST 1X LEVER AND CABLE SET;;19.99;20,00;10.83;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;18Switchseatpostleve;10,83;10,83;10,83
"150000074";2x Lever;Black;"4713250810317";;SWITCH SEATPOST 2X LEVER AND CABLE SET;;19.99;20,00;10.83;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;18Switchseatpostleve;10,83;10,83;10,83
"150000075";350MM;Black;"4713250810324";;CARTRIDGE FOR MY18 GIANT CONTACT S AND CONTACT SWITCH 350MM;;34.99;20,00;18.95;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;18Catridge;18,95;18,95;18,95
"150000076";395MM;Black;"4713250810331";;CARTRIDGE FOR MY18 GIANT CONTACT S AND CONTACT SWITCH 395MM;;34.99;20,00;18.95;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;18Catridge;18,95;18,95;18,95
"150000077";440MM;Black;"4713250810348";;CARTRIDGE FOR MY18 GIANT CONTACT S AND CONTACT SWITCH 440MM;;34.99;20,00;18.95;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;;18,95;18,95;18,95
"150000082";OSO;Black;"4713250811536";;CARTRIDGE REMOVAL & INSTALLATION TOOL FOR MY18 CONTACT S AND CONTACT SWITCH SEATPOST;;4.99;20,00;2.7;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;2018CartridgeKit;2,70;2,70;2,70
"150000083";OSO;;"4713250814087";;TOP CAP, DUST SEAL AND SLIDER SET FOR MY18 CONTACT SWITCH SEATPOST;;9.99;20,00;5.41;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;23topcapdustseal;5,41;5,41;5,41
"150000086";295mm;Black;"4713250832906";;CONTACT SWITCH SEATPOST 295/75;;134.99;20,00;112.49;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;18SwitchSeatpost;73,12;56,25;56,25
"150000094";295mm;Black;"4713250840352";;CARTRIDGE FOR MY18 GIANT CONTACT S AND CONTACT SWITCH 295MM;;34.99;20,00;18.95;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;18Catridge;18,95;18,95;18,95
"150000098";30.9x455;Black;"4713250003153";;Giant Contact Switch Seatpost 30.9X 455;;134.99;20,00;112.49;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;18SwitchSeatpost;73,12;56,25;56,25
"150000101";OSO;Black;"4713250006932";;MY21 TCR ISC Cover;;9.99;20,00;5.41;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;21tcrisccover;5,41;5,41;5,41
"150000102";OSO;Black;"4713250006918";;MY21 TCR ISC;;14.99;20,00;8.12;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;;8,12;8,12;8,12
"150000103";OSO;Black;"4713250006925";;MY21 TCR ISP Clamp;;99.99;20,00;54.16;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;21tcrispclamp;54,16;54,16;54,16
"150000104";OSO;Black;"4713250007007";;CONTACT SLR D FUSE SEATPOST;;149.99;20,00;124.99;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;21sconslrdfusesp;87,49;68,74;68,74
"150000105";OSO;Black;"4713250007014";;MY21 TCR Seatpost;;149.99;20,00;124.99;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;21tcrseatpost;87,49;68,74;68,74
"150000107";380mm;Black;"4713250023205";;GIANT VARIANT SLR SEATPOST;;149.99;20,00;124.99;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;giantvariantSLRsp;87,49;68,74;68,74
"150000108";OSO;;"4713250023786";;2021 LIV MY22 LANGMA ISC;;14.99;20,00;8.12;1;Liv;Clamp & saddle small parts;;Gear;Component-S;Women's;2022;153C;;22livlangmaISC;8,12;8,12;8,12
"150000115";30.9X409MM;;"4713250028583";;GIANT CONTACT SL SWITCH 125 TRAVEL;;199.99;20,00;166.66;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;contactslswitch;108,33;83,33;83,33
"150000116";30.9X459MM;;"4713250028590";;GIANT CONTACT SL SWITCH 150 TRAVEL;;199.99;20,00;166.66;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;contactslswitch;108,33;83,33;83,33
"150000117";30.9X499MM;;"4713250028606";;GIANT CONTACT SL SWITCH 170 TRAVEL;;199.99;20,00;166.66;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;contactslswitch;108,33;83,33;83,33
"150000118";30.9X559MM;;"4713250028613";;GIANT CONTACT SL SWITCH 200 TRAVEL;;199.99;20,00;166.66;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;contactslswitch;108,33;83,33;83,33
"150000125";;;"4713250040219";;GIANT PROPEL ADV SL ISP CLAMP;;109.99;20,00;59.58;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;23ppladvslispclamp;59,58;59,58;59,58
"150000126";;;"4713250040226";;GIANT VECTOR CARBON SEATPOST;;149.99;20,00;124.99;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;;87,49;68,74;68,74
"150000127";;;"4713250040233";;GIANT PROPEL ISC COVER;;9.99;20,00;5.41;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;23giantpplisccover;5,41;5,41;5,41
"150000128";;;"4713250040240";;GIANT PROPEL ISC CLAMP;;14.99;20,00;8.12;1;Giant;Clamp & saddle small parts;;Gear;Component-S;Men's;2022;153C;;23giantppliscclamp;8,12;8,12;8,12
"150000129";125mm;;"4713250041230";;DROPPER POST REPLACEMENT CARTRIDGE 125MM;;34.99;20,00;18.95;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;23droppercartridge;18,95;18,95;18,95
"150000130";150mm;;"4713250041247";;DROPPER POST REPLACEMENT CARTRIDGE 150MM;;34.99;20,00;18.95;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;23droppercartridge;18,95;18,95;18,95
"150000131";170mm;;"4713250041254";;DROPPER POST REPLACEMENT CARTRIDGE 170MM;;34.99;20,00;18.95;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;23droppercartridge;18,95;18,95;18,95
"150000132";200mm;;"4713250041261";;DROPPER POST REPLACEMENT CARTRIDGE 200MM;;34.99;20,00;18.95;1;Giant;Seat post;;Gear;Component-S;Men's;2022;153B;;23droppercartridge;18,95;18,95;18,95
"150000140";;;"4713250054162";;GIANT DEFY ISC COVER;;9.99;20,00;5.41;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2023;153C;;23defyisccover;5,41;5,41;5,41
"150000141";;;"4713250054179";;GIANT DEFY ISC CLAMP;;14.99;20,00;8.12;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2023;153C;;23defyiscclamp;8,12;8,12;8,12
"150000142";OSO;Black;"4713250054186";;GIANT DEFY SLR D FUSE SEATPOST;;199.99;20,00;166.65;1;GIANT;Seat post;;Gear;Component-S;Men's;2023;153B;;23defyslrseatpost;116,66;91,66;91,66
"150000154";OSO;Black;"4713250057422";;GIANT VARIANT SEATPOST 2024+;;149.99;20,00;124.99;1;GIANT;Seat post;;Gear;Component-S;Men's;2023;153B;;;87,49;68,74;68,74
"150000156";;;"4713250057446";;MY25 TCR ISC CLAMP;;14.99;20,00;8.12;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2023;153C;;;8,12;8,12;8,12
"150000157";344MM;;"4713250064390";;CONTACT SWITCH AT LITE SEATPOST 344MM;;139.99;20,00;116.66;1;GIANT;Seat post;;Gear;Component-S;Men's;2024;153B;;;75,83;58,33;58,33
"150000160";350mm;Black;"4713250067391";;GIANT CONTACT SWITCH CORE SEATPOST 350;;99.99;20,00;83.33;1;GIANT;Seat post;;Gear;Component-S;Men's;2024;153B;;;54,16;41,67;41,67
"150000161";400mm;Black;"4713250067407";;GIANT CONTACT SWITCH CORE SEATPOST 400;;99.99;20,00;83.33;1;GIANT;Seat post;;Gear;Component-S;Men's;2024;153B;;;54,16;41,67;41,67
"150000162";OSO;Black;"4713250067414";;CONTACT SWITCH CORE SP REMOTE LEVER KIT;;9.99;20,00;5.41;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2024;153C;;;5,41;5,41;5,41
"150000163";100mm;Black;"4713250067421";;CONTACT SWITCH CORE SP CARTRIDGE 100MM;;34.99;20,00;18.95;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2024;153C;;;18,95;18,95;18,95
"150000164";120mm;Black;"4713250067438";;CONTACT SWITCH CORE SP CARTRIDGE 120MM;;34.99;20,00;18.95;1;GIANT;Clamp & saddle small parts;;Gear;Component-S;Men's;2024;153C;;;18,95;18,95;18,95
"160000000";1.25";Black;"4718905969785";;OD2 CARBON SPACER KIT 1X2.5MM 2X5MM 2X10MM;;9.99;20,00;5.41;1;Giant;Screw, washer, misc;;Gear;Component-S;Men's;2022;15AA;;OD2carbonspacerkit;5,41;5,41;5,41
"160000002";1.25"-1.5";Black;"4718905972846";;MY12+ OD2 MTB HEADSET BLACK;;34.99;20,00;29.16;1;Giant;Head set;;Gear;Component-S;Men's;2022;154B;;OD2MTBheadset;18,95;14,58;14,58
"160000005";1.25";Black;"4713250814032";;MY18 PROPEL HEADSET STEM SPACER 2.5-5MM AND CON SPACER;;49.99;20,00;27.08;1;Giant;Head set;;Gear;Component-S;Men's;2022;154B;;2018propelheadspacer;27,08;27,08;27,08
"160000010";;;"4713250040165";;HEADSET EXPANDER MY23+ PROPEL, ENVILIV, MY24+ DEFY, AVAIL;;14.99;20,00;8.12;1;Giant;Head set;;Gear;Component-S;Men's;2022;154B;;23pplheadsetexpander;8,12;8,12;8,12
"160000011";;;"4713250040172";;GIANT PROPEL HEADSET PARTS;;19.99;20,00;10.83;1;Giant;Head set;;Gear;Component-S;Men's;2022;154B;;23pplheadsetparts;10,83;10,83;10,83
"170000182";120mm;Black;"4713250813981";;CONTACT SL AERO STEM AND COVER 120MM;;124.99;20,00;104.16;1;GIANT;Stem;;Gear;Component-S;Men's;2021;154C;;;67,70;52,08;52,08
"170000183";110mm;Black;"4713250813998";;CONTACT SL AERO STEM AND COVER 110MM;;124.99;20,00;104.16;1;GIANT;Stem;;Gear;Component-S;Men's;2021;154C;;19contactslstemcover;67,70;52,08;52,08
"170000184";100mm;Black;"4713250814001";;CONTACT SL AERO STEM AND COVER 100MM;;124.99;20,00;104.16;1;GIANT;Stem;;Gear;Component-S;Men's;2021;154C;;19contactslstemcover;67,70;52,08;52,08
"170000185";90mm;Black;"4713250814018";;CONTACT SL AERO STEM AND COVER 90MM;;124.99;20,00;104.16;1;GIANT;Stem;;Gear;Component-S;Men's;2021;154C;;19contactslstemcover;67,70;52,08;52,08
"170000186";80mm;Black;"4713250814025";;CONTACT SL AERO STEM AND COVER 80MM;;124.99;20,00;104.16;1;GIANT;Stem;;Gear;Component-S;Men's;2021;154C;;19contactslstemcover;67,70;52,08;52,08
"170000191";80mm;Black;"4713250839899";;GIANT CONTACT SL STEALTH STEM 80MM;;124.99;20,00;104.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;67,70;52,08;52,08
"170000192";90mm;Black;"4713250839905";;GIANT CONTACT SL STEALTH STEM 90MM;;124.99;20,00;104.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;67,70;52,08;52,08
"170000193";100mm;Black;"4713250839912";;GIANT CONTACT SL STEALTH STEM 100MM;;124.99;20,00;104.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;67,70;52,08;52,08
"170000194";110mm;Black;"4713250840062";;GIANT CONTACT SL STEALTH STEM 110MM;;124.99;20,00;104.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;67,70;52,08;52,08
"170000196";130mm;Black;"4713250840253";;GIANT CONTACT SL STEALTH STEM 130MM;;124.99;20,00;104.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;67,70;52,08;52,08
"170000197";OSO;Black;"4713250840390";;FACE PLATE SPACER FOR CONDUCT BRAKE-TO INSTALL AERO BAR;;14.99;20,00;8.12;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;;8,12;8,12;8,12
"170000201";60mm;Black;"4713250000893";;GIANT CONTACT STEM BLACK 28.6 x 60;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000202";70mm;Black;"4713250000909";;GIANT CONTACT STEM BLACK 28.6 x 70;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000203";80mm;Black;"4713250000916";;GIANT CONTACT STEM BLACK 28.6 x 80;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000204";90mm;Black;"4713250000923";;GIANT CONTACT STEM BLACK 28.6 x 90;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000205";100mm;Black;"4713250000930";;GIANT CONTACT STEM BLACK 28.6 x 100;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000206";110mm;Black;"4713250000947";;GIANT CONTACT STEM BLACK 28.6 x 110;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000207";120mm;Black;"4713250000954";;GIANT CONTACT STEM BLACK 28.6 x 120;;24.99;20,00;20.83;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;20contactstem;13,54;10,42;10,42
"170000209";60mm;Black;"4713250000978";;GIANT CONTACT OD2 STEM BLACK 31.8 x 60;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000210";70mm;Black;"4713250000985";;GIANT CONTACT OD2 STEM BLACK 31.8 x 70;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000211";80mm;Black;"4713250000992";;GIANT CONTACT OD2 STEM BLACK 31.8 x 80;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000212";90mm;Black;"4713250001005";;GIANT CONTACT OD2 STEM BLACK 31.8 x 90;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000213";100mm;Black;"4713250001012";;GIANT CONTACT OD2 STEM BLACK 31.8 x 100;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000214";110mm;Black;"4713250001029";;GIANT CONTACT OD2 STEM BLACK 31.8 x 110;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000215";120mm;Black;"4713250001036";;GIANT CONTACT OD2 STEM BLACK 31.8 x 120;;34.99;20,00;29.16;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21conod2stem;18,95;14,58;14,58
"170000231";70mm;Black;"4713250006734";;GIANT CONTACT SLR OD2 STEM 31.8X 70 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000232";80mm;Black;"4713250006741";;GIANT CONTACT SLR OD2 STEM 31.8X 80 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000233";90mm;Black;"4713250006758";;GIANT CONTACT SLR OD2 STEM 31.8X 90 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000234";100mm;Black;"4713250006765";;GIANT CONTACT SLR OD2 STEM 31.8X 100 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000235";110mm;Black;"4713250006772";;GIANT CONTACT SLR OD2 STEM 31.8X 110 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000236";120mm;Black;"4713250006789";;GIANT CONTACT SLR OD2 STEM 31.8X 120 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000237";130mm;Black;"4713250006796";;GIANT CONTACT SLR OD2 STEM 31.8X 130 10D;;229.99;20,00;191.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slrstem;134,16;105,41;105,41
"170000248";70mm;10 degree;"4713250006659";;GIANT CONTACT SL OD2 STEM 31.8X 70 10D;;49.99;20,00;41.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slstem;27,08;20,83;20,83
"170000249";80mm;10 degree;"4713250006666";;GIANT CONTACT SL OD2 STEM 31.8X 80 10D;;49.99;20,00;41.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slstem;27,08;20,83;20,83
"170000250";90mm;10 degree;"4713250006673";;GIANT CONTACT SL OD2 STEM 31.8X 90 10D;;49.99;20,00;41.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slstem;27,08;20,83;20,83
"170000251";100mm;10 degree;"4713250006680";;GIANT CONTACT SL OD2 STEM 31.8X 100 10D;;49.99;20,00;41.66;1;Giant;Stem;;Gear;Component-S;Men's;2022;154C;;21contactod2slstem;27,08;20,83;20,83
